3  1e+30	2.226814e+00	1.192756e-01	2.265897e+00	9.708238e-01	9.427663e-02	-9.628115e-01	-1.194228e+00	6.933488e-01	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	
4  5996	2.226344e+00	1.212137e-01	2.348562e+00	9.661461e-01	1.104905e-01	-1.018500e+00	-1.222799e+00	6.938638e-01	1.281607e+01	6.845954e+01	8.808393e-01	3.075108e-01	
1  5998.78	2.230422e+00	1.207413e-01	2.409974e+00	9.654580e-01	1.238930e-01	-1.032831e+00	-1.186404e+00	6.965664e-01	1.386050e+01	6.866023e+01	8.901554e-01	3.048001e-01	
3  5997.35	2.210215e+00	1.203206e-01	2.408601e+00	9.647362e-01	1.229815e-01	-1.023667e+00	-1.230795e+00	6.999058e-01	1.385489e+01	6.889074e+01	8.908805e-01	3.014516e-01	
5  5997.34	2.211954e+00	1.198917e-01	2.384776e+00	9.652558e-01	1.185790e-01	-1.029600e+00	-1.127544e+00	6.977246e-01	1.348849e+01	6.854251e+01	8.792667e-01	3.036466e-01	
8  5995.28	2.226441e+00	1.200615e-01	2.331533e+00	9.644972e-01	1.065038e-01	-1.036713e+00	-1.059638e+00	6.959434e-01	1.246371e+01	6.841712e+01	8.659901e-01	3.054328e-01	
10  5994.04	2.230052e+00	1.172702e-01	2.306142e+00	9.722317e-01	1.046354e-01	-9.813793e-01	-9.836576e-01	6.981614e-01	1.222928e+01	6.800013e+01	8.382766e-01	3.032317e-01	
25  5994.26	2.244528e+00	1.175107e-01	2.201875e+00	9.721200e-01	8.120975e-02	-9.913933e-01	-9.386671e-01	6.967595e-01	1.018954e+01	6.793633e+01	8.176645e-01	3.046363e-01	
59  5991.38	2.247755e+00	1.173446e-01	2.219421e+00	9.743410e-01	8.546488e-02	-9.536145e-01	-9.706825e-01	6.922468e-01	1.055173e+01	6.740415e+01	8.161698e-01	3.091711e-01	
1  5992.08	2.222493e+00	1.196407e-01	2.154008e+00	9.688454e-01	6.819011e-02	-1.061981e+00	-1.022393e+00	6.974281e-01	9.084396e+00	6.847378e+01	8.334165e-01	3.039458e-01	
4  5991.24	2.207968e+00	1.195517e-01	2.204630e+00	9.703549e-01	7.957169e-02	-1.039158e+00	-1.120353e+00	6.989393e-01	1.017831e+01	6.858871e+01	8.467372e-01	3.024301e-01	
12  5991.38	2.206694e+00	1.213607e-01	2.157210e+00	9.632324e-01	6.554066e-02	-1.044402e+00	-1.300463e+00	6.997156e-01	8.891373e+00	6.911146e+01	8.532558e-01	3.016331e-01	
3  5991.69	2.207541e+00	1.212587e-01	2.202085e+00	9.638195e-01	7.630456e-02	-1.053496e+00	-1.302964e+00	7.009356e-01	9.908783e+00	6.922970e+01	8.631723e-01	3.004085e-01	
17  5992.38	2.257117e+00	1.177608e-01	2.280878e+00	9.723919e-01	9.797924e-02	-1.004233e+00	-1.112179e+00	7.049499e-01	1.158633e+01	6.896527e+01	8.467836e-01	2.964046e-01	
7  5991.44	2.240051e+00	1.223290e-01	2.216926e+00	9.604910e-01	7.669780e-02	-1.003599e+00	-1.427405e+00	6.981079e-01	9.873688e+00	6.923931e+01	8.671412e-01	3.032359e-01	
6  5993.1	2.235064e+00	1.231378e-01	2.194365e+00	9.624017e-01	7.240885e-02	-1.111463e+00	-1.210706e+00	6.988508e-01	9.509048e+00	6.950619e+01	8.708464e-01	3.024826e-01	
9  5990.78	2.221867e+00	1.222127e-01	2.216747e+00	9.651951e-01	7.838486e-02	-1.021554e+00	-1.446387e+00	7.007083e-01	1.007724e+01	6.946777e+01	8.727085e-01	3.006266e-01	
8  5991.24	2.243191e+00	1.209515e-01	2.208144e+00	9.656254e-01	7.722244e-02	-1.084418e+00	-1.149836e+00	7.027153e-01	9.889130e+00	6.944855e+01	8.587005e-01	2.986204e-01	
7  5990.22	2.247804e+00	1.201969e-01	2.198653e+00	9.675958e-01	7.556936e-02	-1.099433e+00	-1.005448e+00	7.037713e-01	9.716812e+00	6.940015e+01	8.485957e-01	2.975662e-01	
