2  1e+30	2.237357e+00	1.181535e-01	2.301828e+00	9.703063e-01	1.019311e-01	-9.263200e-01	-1.254270e+00	7.006329e-01	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	
1  5997.99	2.223403e+00	1.171020e-01	2.282233e+00	9.700534e-01	9.904617e-02	-1.022209e+00	-1.010512e+00	7.076269e-01	1.177866e+01	6.903400e+01	8.424858e-01	2.937248e-01	
16  5994.98	2.214959e+00	1.178689e-01	2.280037e+00	9.663490e-01	9.695888e-02	-1.008503e+00	-1.184160e+00	7.075156e-01	1.163968e+01	6.918968e+01	8.527412e-01	2.938300e-01	
3  5995.78	2.200369e+00	1.184149e-01	2.226853e+00	9.661451e-01	8.439252e-02	-1.049097e+00	-1.172737e+00	7.091700e-01	1.060648e+01	6.948527e+01	8.511081e-01	2.921642e-01	
14  5991.46	2.239377e+00	1.176251e-01	2.279681e+00	9.691748e-01	9.671288e-02	-1.013204e+00	-1.153100e+00	7.109577e-01	1.153439e+01	6.960052e+01	8.509775e-01	2.903722e-01	
10  5990.77	2.227227e+00	1.197022e-01	2.302615e+00	9.661237e-01	9.907123e-02	-1.004665e+00	-1.235105e+00	7.008887e-01	1.182358e+01	6.889515e+01	8.655749e-01	3.004685e-01	
7  5993.38	2.255941e+00	1.187070e-01	2.322610e+00	9.673460e-01	1.039115e-01	-1.033540e+00	-1.055110e+00	7.023043e-01	1.210995e+01	6.888635e+01	8.577115e-01	2.990532e-01	
10  5991.96	2.235565e+00	1.189834e-01	2.362312e+00	9.664961e-01	1.130449e-01	-1.007636e+00	-1.082719e+00	6.968087e-01	1.293118e+01	6.827673e+01	8.638974e-01	3.045732e-01	
21  5991.59	2.222968e+00	1.182439e-01	2.327901e+00	9.694455e-01	1.062514e-01	-1.022048e+00	-1.048815e+00	7.012566e-01	1.240616e+01	6.857221e+01	8.568630e-01	3.001134e-01	
98  5990.03	2.224787e+00	1.190721e-01	2.368369e+00	9.697660e-01	1.152613e-01	-1.023045e+00	-1.108229e+00	7.011040e-01	1.315018e+01	6.876093e+01	8.719221e-01	3.002585e-01	
